0	0	p08r02n16.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 11:12:46	4491.39	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/2.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
1	0	p08r05n17.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 11:50:20	6744.64	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/3.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
2	0	p08r05n18.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 12:27:31	8975.64	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/4.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
3	0	p08r05n24.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 13:05:10	11234.75	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/5.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
4	0	p08r05n27.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 13:42:08	13452.77	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/6.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
5	0	p08r05n30.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 14:19:45	15709.60	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/7.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
6	0	p08r06n07.grace.hpc.yale.internal	2019-11-28 09:57:55	2019-11-28 14:57:22	17967.27	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/2019-11-28_run1/8.json /home/fas/demille/jk2534/project/State-evolution/results/finaltime
