2	0	c24n08.grace.hpc.yale.internal	2019-11-27 19:53:34	2019-11-27 20:56:58	3804.04	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/ACw3.json    /home/fas/demille/jk2534/project/State-evolution/results
3	0	p08r05n02.grace.hpc.yale.internal	2019-11-27 20:08:49	2019-11-27 21:01:52	3183.41	python3 /home/fas/demille/jk2534/project/State-evolution/scan.py /home/fas/demille/jk2534/project/State-evolution/option_files/ACw4.json    /home/fas/demille/jk2534/project/State-evolution/results
